SCENARIO ID,DATE,EVENT TYPE,PROCESS AREA,LOSS AMOUNT(USD),FREQUENCY,SEVERITY,OPVAR(%),ML,GDP (%),VIX,TARGET,MONTH,QUARTER,YEAR,DAY_OF_WEEK,LOSS_PER_FREQ,SEV_OPVAR_RATIO,RISK_COMPOSITE,GDP_VIX_RATIO,EVENT_ENC,PROCESS_ENC,SCENARIO_PREFIX,SCENARIO_ENC,ANOMALY_ISO,ANOMALY_SCORE,ZSCORE_LOSS,ANOMALY_Z,ANOMALY_COMBINED,PREDICTED_LOSS,PREDICTED_TARGET,PROB_HIGH_RISK,RISK_SCORE,ALERT_TIER
ALE-1147,2014-05-31,Data Breach,ATM Network,10.0,3,2.16,3.31,2.94,2.7,24,,5,2,2014,5,3.3333333322222223,0.6525679756336653,21.448800000000002,0.1124999999953125,1,0,ALE,0,0,-0.05217961903080026,1.3289130118317138,0,0,49.31164309071133,0,0.051573698895827406,17.44123601782619,LOW
ALE-0942,2019-12-28,Data Breach,ATM Network,53.68,3,1.35,1.67,1.87,3.1,25,,12,4,2019,5,17.89333332736889,0.8083832330488724,6.7635000000000005,0.12399999999504001,1,0,ALE,0,0,-0.08541291656270222,0.7574260291442859,0,0,67.80814306655378,0,0.0070109125502771635,13.912457604552694,LOW
OLE-0438,2015-01-14,Tech Failure,Retail Banking,5.0,3,1.19,1.17,1.0,2.7,17,0.0,1,1,2015,2,1.6666666661111111,1.017094016224706,4.1769,0.15882352940242214,4,4,OLE,1,0,-0.06931327373680557,1.3943304777986811,0,0,13.423331995800922,0,0.00821186949047758,7.659995051349769,LOW
ALE-1263,2017-05-17,Tech Failure,Retail Banking,284.08,2,0.96,1.67,1.93,2.6,26,,5,2,2017,2,142.03999992898,0.5748502990569758,3.2064,0.09999999999615385,4,4,ALE,0,0,-0.014476987759596827,2.2570108026135753,0,0,211.10160616258838,0,0.13735977301550326,51.84306451372348,HIGH
ALE-0531,2019-10-11,Cyber-Fraud,Payments,86.41,1,2.09,2.01,1.77,3.4,23,,10,4,2019,4,86.40999991358998,1.0398009945075617,4.200899999999999,0.14782608695009453,0,3,ALE,0,0,-0.08663620473183326,0.3292032969245169,0,0,122.87875113180382,0,0.028123167830742125,23.25793783074472,LOW
OLE-0230,2022-11-14,Tech Failure,Payments,57.26,5,0.6,1.06,1.0,3.0,17,0.0,11,4,2022,0,11.4519999977096,0.5660377353150586,3.18,0.1764705882249135,4,3,OLE,1,0,-0.07550975829648965,0.7105871235119372,0,0,50.114416174846475,0,0.001465483095532706,12.361242142951072,LOW
OLE-0038,2017-01-23,Data Breach,Retail Banking,98.85,1,0.57,0.85,1.0,2.6,14,,1,1,2017,0,98.84999990114999,0.6705882345051903,0.48449999999999993,0.18571428570102042,1,4,OLE,1,1,0.004224483815722158,0.16644464159870184,0,1,89.42660660632143,1,0.61803171687618,52.01975355568543,HIGH
ALE-0836,2017-01-05,Cyber-Fraud,Online Services,146.91,5,2.74,3.37,3.83,3.8,26,0.0,1,1,2017,3,29.3819999941236,0.8130563795806954,46.169000000000004,0.14615384614822485,0,2,ALE,0,1,0.004707760380240011,0.4623480412757895,0,1,136.94130774886486,1,0.8145762614880709,66.55233733336806,HIGH
OLE-0750,2018-08-23,System Failure,E-Banking,5.0,4,0.36,0.68,1.0,3.9,23,,8,3,2018,3,1.2499999996875,0.5294117639273356,0.9792000000000001,0.16956521738393193,3,1,OLE,1,0,-0.051426969990377214,1.3943304777986811,0,0,13.75651171919301,0,0.010836987046594035,10.453320807268717,LOW
ALE-0188,2015-07-26,Phishing,Payments,186.86,1,2.33,1.99,2.27,2.6,24,0.0,7,3,2015,6,186.85999981314,1.1708542707684149,4.6367,0.10833333332881945,2,3,ALE,0,0,-0.02194606828974388,0.9850335943518598,0,0,188.88508834776493,0,0.2925335582584762,52.6231477994054,HIGH
ALE-0541,2016-07-20,Tech Failure,Retail Banking,255.55,1,2.06,3.25,2.59,3.2,16,0.0,7,3,2016,2,255.54999974445,0.6338461536511243,6.695,0.1999999999875,4,4,ALE,0,1,0.010554539222029091,1.8837387418060592,0,1,219.28481745944043,1,0.6834957492735223,75.96984356101899,CRITICAL
OLE-0470,2014-10-04,System Failure,ATM Network,50.25,2,0.52,1.04,1.0,3.5,14,,10,4,2014,5,25.124999987437498,0.49999999951923074,1.0816000000000001,0.24999999998214287,3,0,OLE,1,0,-0.027169704965269048,0.8023024107976257,0,0,60.45079865729435,0,0.15796541166891517,26.64544886772726,LOW
ALE-1059,2017-08-09,Cyber-Fraud,E-Banking,201.9,4,2.29,2.71,2.85,2.7,15,0.0,8,3,2017,2,50.47499998738125,0.8450184498726869,24.8236,0.179999999988,0,1,ALE,0,0,-0.04248372927379673,1.1818093319804979,0,0,196.04714321998117,0,0.03933835786500341,41.86332636365787,MEDIUM
ALE-1272,2014-01-13,Cyber-Fraud,Retail Banking,206.55,2,1.15,2.7,2.69,4.0,24,,1,1,2014,0,103.2749999483625,0.4259259257681755,6.21,0.1666666666597222,0,4,ALE,0,0,-0.011769420218355808,1.2426475753297777,0,0,187.87216275044702,0,0.18098322064135489,50.06402664412533,HIGH
OLE-0688,2014-05-19,System Failure,E-Banking,24.52,2,1.48,1.13,1.0,3.1,20,,5,2,2014,0,12.25999999387,1.3097345121152792,3.3447999999999998,0.15499999999225,3,1,OLE,1,0,-0.09318800183566656,1.1389406906636403,0,0,40.79121038829554,0,0.0011044986275295632,8.24341911474229,LOW
ALE-0199,2017-09-14,Data Breach,Retail Banking,196.36,2,2.22,3.11,3.73,3.8,15,,9,3,2017,3,98.17999995091,0.7138263663299594,13.8084,0.2533333333164444,1,4,ALE,0,0,-0.004648079674088645,1.109326779689098,0,0,181.96843951057508,1,0.520864159317407,62.072195780752374,HIGH
OLE-0640,2023-10-17,Tech Failure,Retail Banking,30.63,2,1.06,1.02,1.0,2.6,24,0.0,10,4,2023,1,15.314999992342498,1.0392156852556709,2.1624000000000003,0.10833333332881945,4,4,OLE,1,0,-0.0460820677202225,1.059000547252006,0,0,49.71364519803741,0,0.027631067723640483,17.570207086118625,LOW
ALE-1081,2015-05-14,Tech Failure,Online Services,173.17,1,1.24,2.41,2.05,3.2,20,,5,2,2015,3,173.16999982682998,0.5145228213632684,2.9884,0.159999999992,4,2,ALE,0,0,-0.056260651314192556,0.8059205725343025,0,0,175.37233506995747,0,0.18864377726024448,41.75007780222554,MEDIUM
ALE-0361,2015-08-07,Cyber-Fraud,ATM Network,272.6,1,0.87,2.56,2.75,3.0,21,,8,3,2015,4,272.5999997274,0.3398437498672485,2.2272,0.14285714285034012,0,0,ALE,0,1,0.0086797397002083,2.1068123007534183,0,1,234.60065475536044,1,0.7635702650221083,80.938829108932,CRITICAL
ALE-0301,2014-12-27,Tech Failure,Retail Banking,223.15,5,2.72,1.86,2.16,3.9,18,,12,4,2014,5,44.629999991074,1.4623655906116313,25.296000000000003,0.21666666665462964,4,4,ALE,0,0,-0.009019926285746438,1.4598335623401095,0,0,202.10138866803666,0,0.07677033952726828,49.094243457992604,MEDIUM
ALE-0558,2018-12-27,Tech Failure,Online Services,92.22,2,2.81,1.41,1.08,2.7,15,,12,4,2018,3,46.109999976945,1.99290780000503,7.9242,0.179999999988,4,2,ALE,0,0,-0.03771985220006735,0.25318820147090065,0,0,167.21043405821203,0,0.02465533718868844,37.45326610248041,MEDIUM
ALE-0670,2015-07-20,Cyber-Fraud,Retail Banking,102.08,2,1.29,3.47,3.42,2.7,19,,7,3,2015,0,51.03999997448,0.3717579249649112,8.9526,0.14210526315041552,0,4,ALE,0,0,-0.029655843292335504,0.12418495858404081,0,0,140.15190853629204,0,0.04373612290589783,34.99730957929494,MEDIUM
ALE-1016,2019-07-19,System Failure,Retail Banking,89.71,5,2.78,1.9,1.65,3.1,27,,7,3,2019,4,17.9419999964116,1.4631578939667589,26.409999999999997,0.11481481481056242,3,4,ALE,0,0,-0.038789777854176144,0.2860277693863184,0,0,81.48855184373667,0,0.016901334147296145,23.344731601177713,LOW
ALE-0443,2017-01-17,Data Breach,Payments,173.87,4,1.76,1.66,1.9,3.2,23,0.0,1,1,2017,1,43.467499989133124,1.0602409632167222,11.686399999999999,0.13913043477655956,1,3,ALE,0,0,-0.11035030607755764,0.8150790177696782,0,0,166.8519919895153,0,0.0025848566886997994,25.86979650232545,LOW
ALE-1199,2019-12-04,Cyber-Fraud,ATM Network,156.58,5,0.9,2.43,1.88,2.7,27,0.0,12,4,2019,2,31.315999993736803,0.37037037021795455,10.935,0.0999999999962963,0,0,ALE,0,0,-0.05600396521803497,0.5888654204559048,0,0,136.28935546006895,0,0.02109051797570405,29.687207815592352,LOW
OLE-0801,2017-12-31,Cyber-Fraud,ATM Network,15.56,2,0.83,0.83,1.0,3.3,17,0.0,12,4,2017,6,7.77999999611,0.9999999987951808,1.3778,0.19411764704740483,0,0,OLE,1,0,-0.04677394517286837,1.256168789676446,0,0,29.152634425232385,0,0.002809318751663902,13.318063466721174,LOW
ALE-0746,2015-05-26,System Failure,ATM Network,148.27,4,1.4,2.53,1.96,3.5,27,,5,2,2015,1,37.067499990733126,0.5533596835757472,14.167999999999997,0.12962962962482852,3,0,ALE,0,0,-0.07881684135983719,0.48014159201880485,0,0,153.25593208899954,0,0.013730181085102208,28.759251480789732,LOW
OLE-0161,2018-04-24,Data Breach,Retail Banking,33.13,3,0.67,1.18,1.0,3.4,15,,4,2,2018,1,11.043333329652222,0.567796609688308,2.3718000000000004,0.22666666665155555,1,4,OLE,1,0,-0.07384252755278281,1.026291814268522,0,0,35.98260653525566,0,5.602240896358543e-05,10.303737000408548,LOW
ALE-0847,2018-03-07,Cyber-Fraud,Retail Banking,85.32,3,2.09,1.83,2.22,3.7,23,,3,1,2018,2,28.439999990519997,1.1420765021081547,11.4741,0.16086956521039697,0,4,ALE,0,0,-0.07783786071570103,0.34346430450531584,0,0,107.61556195208593,0,0.0028703426185279633,21.241225986523975,LOW
ALE-0099,2019-10-05,System Failure,Payments,168.71,4,0.89,2.41,1.7,3.8,17,,10,4,2019,5,42.177499989455626,0.36929460565589434,8.579600000000001,0.22352941175155708,3,3,ALE,0,0,-0.06759684387849879,0.7475681928917678,0,0,160.6642952765359,0,0.04357391777593695,32.64719699684074,MEDIUM
ALE-0886,2016-05-09,System Failure,Retail Banking,165.95,5,1.48,2.37,1.69,3.1,24,0.0,5,2,2016,0,33.189999993361994,0.6244725735761718,17.538,0.12916666666128473,3,4,ALE,0,0,-0.08296646415238063,0.7114577516780015,0,0,133.3726002040867,0,0.005261863814218481,24.675655411118527,LOW
ALE-0329,2017-06-22,Tech Failure,E-Banking,275.55,2,1.89,3.23,3.0,2.9,19,,6,2,2017,3,137.7749999311125,0.5851393187042911,12.209399999999999,0.15263157893933518,4,1,ALE,0,0,-0.0630757641394491,2.145408605673929,0,0,226.66460666791758,0,0.18349778378407297,48.745669876566645,MEDIUM
OLE-0822,2020-01-16,System Failure,E-Banking,5.0,2,0.78,0.8,1.0,3.5,16,,1,1,2020,3,2.49999999875,0.97499999878125,1.2480000000000002,0.21874999998632813,3,1,OLE,1,0,-0.07247552437358695,1.3943304777986811,0,0,9.94369120803439,0,0.0035433221058702694,6.473137064670767,LOW
ALE-0872,2018-01-06,Cyber-Fraud,Payments,25.12,1,1.26,2.2,1.76,2.9,18,,1,1,2018,5,25.11999997488,0.5727272724669421,2.7720000000000002,0.16111111110216048,0,3,ALE,0,0,-0.08281277185158475,1.131090594747604,0,0,57.04172660722162,0,0.01569264407449538,12.883292499724512,LOW
ALE-1046,2018-04-24,System Failure,Retail Banking,98.17,5,2.38,1.44,1.49,2.8,26,,4,2,2018,1,19.6339999960732,1.6527777766300153,17.135999999999996,0.10769230768816568,3,4,ALE,0,0,-0.048484800120191074,0.17534141697020933,0,0,87.21226848008813,0,0.008643678413078629,22.533589222791434,LOW
ALE-0020,2015-10-18,Phishing,ATM Network,147.3,1,1.69,2.26,2.79,2.9,28,0.0,10,4,2015,6,147.2999998527,0.7477876102885895,3.8193999999999995,0.10357142856772959,2,0,ALE,0,0,-0.02461235494642411,0.46745060362121316,0,0,164.1644279267397,0,0.11027989428373808,41.90479271715053,MEDIUM
ALE-0056,2018-01-30,Tech Failure,ATM Network,165.87,1,1.47,2.03,2.4,4.0,20,,1,1,2018,1,165.86999983413,0.7241379306777646,2.9840999999999998,0.19999999999,4,0,ALE,0,0,-0.00022821157323071883,0.7104110722225303,0,0,171.41956194013486,0,0.1864845966878424,49.34003005837834,MEDIUM
OLE-0153,2022-07-29,Data Breach,Payments,65.36,5,1.11,0.86,1.0,3.4,23,,7,3,2022,4,13.0719999973856,1.2906976729177935,4.773000000000001,0.14782608695009453,1,3,OLE,1,0,-0.08848492816379883,0.6046108286454499,0,0,61.20661792512955,0,0.0004229588272918667,12.17361905748244,LOW
OLE-0099,2016-09-12,System Failure,Retail Banking,99.84,1,0.49,1.11,1.0,2.7,17,0.0,9,3,2016,0,99.83999990016,0.4414414410437464,0.5439,0.15882352940242214,3,4,OLE,1,0,-0.02628541487756819,0.15349198333724218,0,0,89.45130287332961,0,0.2738411985219352,35.45967147099026,MEDIUM
ALE-1153,2019-03-03,Phishing,E-Banking,188.8,3,2.46,2.06,1.81,3.1,29,,3,1,2019,6,62.93333331235556,1.1941747567018568,15.2028,0.10689655172045184,2,1,ALE,0,0,-0.053418750067301124,1.0104155711470433,0,0,196.80153343134364,0,0.04669583756244014,40.62215659813108,MEDIUM
OLE-0510,2021-03-11,Cyber-Fraud,E-Banking,32.95,1,1.48,1.1,1.0,2.6,19,,3,1,2021,3,32.94999996705,1.3454545442314048,1.6280000000000001,0.1368421052559557,0,1,OLE,1,0,-0.07611212733895023,1.028646843043333,0,0,63.67025281693504,0,0.005385014628956345,14.572356648036552,LOW
ALE-0278,2016-05-09,Cyber-Fraud,Retail Banking,167.32,5,2.24,2.36,1.81,2.5,28,,5,2,2016,0,33.4639999933072,0.9491525419706982,26.432000000000002,0.0892857142825255,0,4,ALE,0,1,0.00772250911689798,0.7293821373529507,0,1,133.7777349659648,1,0.6493717087695827,60.71173296020657,HIGH
ALE-0393,2019-06-13,Tech Failure,E-Banking,252.15,2,1.98,3.49,3.23,3.4,15,0.0,6,2,2019,3,126.0749999369625,0.5673352433904483,13.820400000000001,0.22666666665155555,4,1,ALE,0,0,-0.012177918872546378,1.8392548649485208,0,0,217.61778010744266,0,0.3532254082920518,60.77855893995925,HIGH
ALE-1026,2015-06-14,Phishing,Online Services,138.91,4,2.96,3.06,2.36,3.5,24,,6,2,2015,6,34.727499991318126,0.9673202611217907,36.2304,0.14583333332725695,2,2,ALE,0,0,-0.04134547361542362,0.35768009572864157,0,0,151.19221078267594,0,0.13946934593825638,38.37889546923503,MEDIUM
OLE-0104,2015-11-11,Data Breach,Payments,17.14,4,0.45,1.38,1.0,3.1,23,,11,4,2015,2,4.28499999892875,0.32608695628544426,2.484,0.13478260868979206,1,3,OLE,1,0,-0.08106534145572597,1.2354968704308842,0,0,17.04907035526152,0,0.003503996766028852,6.333748383729098,LOW
ALE-0588,2017-09-02,Phishing,ATM Network,251.42,1,2.19,2.51,2.35,3.0,17,,9,3,2017,5,251.41999974857995,0.8725099598117491,5.496899999999999,0.1764705882249135,2,0,ALE,0,0,-0.021837044745401712,1.8297039149173433,0,0,229.76923307996282,1,0.3926688409298522,62.667950058615496,HIGH
ALE-0586,2018-10-04,Data Breach,Online Services,95.16,3,1.87,1.4,1.01,3.6,21,,10,4,2018,3,31.719999989426665,1.3357142847602042,7.854,0.17142857142040815,1,2,ALE,0,0,-0.09989342765223691,0.21472273148232382,0,0,114.26606399137391,0,0.007863866456595175,19.21163678775576,LOW
ALE-1109,2016-04-03,Data Breach,E-Banking,180.45,5,2.72,1.96,2.2,3.7,26,,4,2,2016,6,36.089999992782,1.387755101332778,26.656000000000002,0.14230769230221893,1,1,ALE,0,0,-0.04584330636345635,0.9011684029822072,0,0,165.7689696765528,0,0.018218033223669664,35.79517013346394,MEDIUM
OLE-0587,2024-10-30,Tech Failure,Retail Banking,5.0,2,1.43,1.5,1.0,3.2,14,,10,4,2024,2,2.49999999875,0.9533333326977776,4.29,0.22857142855510204,4,4,OLE,1,0,-0.03495705132574933,1.3943304777986811,0,0,23.86585500451619,0,0.07059905294481504,16.59671953321305,LOW
ALE-1144,2018-11-03,Cyber-Fraud,ATM Network,216.24,1,1.06,3.35,3.34,3.8,24,0.0,11,4,2018,5,216.23999978376,0.3164179103533081,3.551,0.1583333333267361,0,0,ALE,0,1,0.009668879052584733,1.3694266243737607,0,1,205.20607643309492,1,0.9029118822281181,81.27171643127313,CRITICAL
ALE-0839,2014-05-07,Data Breach,E-Banking,149.23,1,2.94,1.24,0.85,3.1,24,,5,2,2014,2,149.22999985076999,2.370967740023413,3.6456,0.12916666666128473,1,1,ALE,0,0,-0.031927833868113265,0.49270174548446233,0,0,171.68522341060975,0,0.31442614039867445,49.16686842891581,MEDIUM
ALE-0286,2014-11-21,System Failure,E-Banking,195.88,4,2.33,2.06,1.41,3.7,15,,11,4,2014,4,48.9699999877575,1.1310679606159864,19.1992,0.24666666665022224,3,1,ALE,0,0,-0.047529104419904544,1.103046702956269,0,0,169.86620108333514,0,0.11017028027744262,39.41769569181153,MEDIUM
OLE-0054,2019-04-20,Tech Failure,ATM Network,36.23,3,0.53,0.71,1.0,3.2,15,0.0,4,2,2019,5,12.07666666264111,0.7464788721880581,1.1289,0.2133333333191111,4,0,OLE,1,0,-0.04758348482668673,0.9857329853690023,0,0,42.24181519262323,0,0.013758989697100437,15.670094009791502,LOW
OLE-0152,2015-04-02,Tech Failure,Payments,66.06,4,0.74,0.62,1.0,3.1,17,0.0,4,2,2015,3,16.51499999587125,1.1935483851716961,1.8352,0.18235294116574394,4,3,OLE,1,0,-0.0873439221047348,0.5954523834100744,0,0,60.92465923375034,0,0.0008265110633048358,12.311690515858507,LOW
OLE-0404,2024-05-20,Tech Failure,E-Banking,60.33,1,0.58,1.37,1.0,3.9,23,,5,2,2024,0,60.329999939669996,0.42335766392455637,0.7946,0.16956521738393193,4,1,OLE,1,0,-0.016184034952106297,0.6704207994082192,0,0,63.7436022171976,0,0.01774504746785371,23.88973178021079,LOW
ALE-0297,2018-10-16,System Failure,ATM Network,108.52,4,0.87,1.5,1.06,3.6,19,,10,4,2018,1,27.1299999932175,0.5799999996133333,5.22,0.18947368420055402,3,0,ALE,0,0,-0.078016312927501,0.03992726241858675,0,0,86.5708213133199,0,0.007050765860992042,18.002987857726865,LOW
OLE-0208,2023-11-28,Cyber-Fraud,Retail Banking,56.49,5,0.39,0.88,1.0,3.1,18,,11,4,2023,1,11.2979999977404,0.4431818176782025,1.7160000000000002,0.17222222221265432,0,4,OLE,1,0,-0.08027074996760458,0.7206614132708502,0,0,40.06561896212444,0,0.0008229128144082078,10.030333593982457,LOW
ALE-1236,2015-02-19,Cyber-Fraud,Retail Banking,237.76,4,1.2,3.44,2.98,2.6,20,,2,1,2015,3,59.43999998514,0.3488372092009194,16.512,0.1299999999935,0,4,ALE,0,0,-0.04545699273107884,1.6509833978955883,0,0,206.0524159629606,0,0.036037310335012784,42.90411423575621,MEDIUM
ALE-0825,2019-04-02,Tech Failure,Retail Banking,160.5,2,1.17,3.45,3.25,2.7,16,0.0,4,2,2019,1,80.249999959875,0.33913043468431,8.073,0.16874999998945314,4,4,ALE,0,0,-0.02752283394691246,0.6401527137740072,0,0,164.0242312990711,0,0.10103099180031218,41.12777864634936,MEDIUM
ALE-0265,2016-04-21,Cyber-Fraud,ATM Network,122.42,3,1.65,2.43,1.75,3.4,17,,4,2,2016,3,40.80666665306445,0.6790123453995833,12.0285,0.19999999998823528,0,0,ALE,0,0,-0.07161226446497504,0.1419332929695829,0,0,143.52340693964314,0,0.017791584613574173,28.41509515432461,LOW
ALE-1123,2014-05-01,Tech Failure,Retail Banking,95.59,4,1.11,2.74,2.84,3.2,15,,5,2,2014,3,23.897499994025626,0.4051094889032447,12.165600000000001,0.2133333333191111,4,4,ALE,0,0,-0.041753120329545146,0.20909682940916452,0,0,90.33369900075596,0,0.01613997891388533,24.290755187577506,LOW
OLE-0009,2020-01-10,Tech Failure,Retail Banking,55.73,4,0.48,1.49,1.0,3.9,24,,1,1,2020,4,13.932499996516874,0.3221476507905049,2.8608,0.16249999999322917,4,4,OLE,1,0,-0.04534069331333568,0.7306048680978293,0,0,49.209982629214764,0,0.0057529163222191605,16.83387116367328,LOW
ALE-0157,2016-08-01,Cyber-Fraud,Online Services,129.01,2,1.97,1.32,1.18,3.9,24,,8,3,2016,0,64.5049999677475,1.4924242412936177,5.2008,0.16249999999322917,0,2,ALE,0,0,-0.04322638565419723,0.22815351311404589,0,0,144.87225021551998,0,0.08079969560911189,35.03848360079331,MEDIUM
ALE-1177,2019-05-20,Phishing,Retail Banking,144.31,4,2.33,3.11,3.77,3.0,25,0.0,5,2,2019,0,36.07749999098063,0.7491961412382007,28.9852,0.1199999999952,2,4,ALE,0,0,-0.052759255027993834,0.42833095897296647,0,0,145.98625359026857,0,0.017089454549292893,31.574932709621585,MEDIUM
ALE-0203,2018-08-05,System Failure,E-Banking,150.14,3,1.93,1.59,1.26,3.8,28,,8,3,2018,6,50.04666664998444,1.213836477224002,9.206100000000001,0.13571428570943878,3,1,ALE,0,0,-0.052343677392345245,0.5046077242904503,0,0,162.09134994526121,0,0.005016611367931027,33.78382125917085,MEDIUM
OLE-0453,2020-03-28,System Failure,E-Banking,24.84,4,0.5,1.23,1.0,2.8,23,0.0,3,1,2020,5,6.2099999984475,0.40650406471015926,2.46,0.1217391304294896,3,1,OLE,1,0,-0.06690337775215993,1.1347539728417542,0,0,23.75358814004761,0,0.0004693906435892924,9.39423178725234,LOW
ALE-0818,2014-10-04,Data Breach,Online Services,97.45,1,2.06,2.25,2.49,3.2,15,0.0,10,4,2014,5,97.44999990254999,0.915555555148642,4.635,0.2133333333191111,1,2,ALE,0,0,-0.06439793924651593,0.18476153206945264,0,0,155.26182929871112,0,0.07675831963930592,33.420210017418206,MEDIUM
OLE-0254,2025-05-10,Tech Failure,ATM Network,56.9,3,1.32,1.48,1.0,3.4,17,0.0,5,2,2025,5,18.966666660344444,0.8918918912892623,5.8608,0.19999999998823528,4,0,OLE,1,0,-0.05958105425664317,0.7152971810615589,0,0,68.08652986992485,0,0.008250622685146623,17.824985542644335,LOW
ALE-0470,2016-02-21,Cyber-Fraud,E-Banking,133.95,5,1.36,3.4,4.15,2.8,21,,2,1,2016,6,26.789999994642,0.39999999988235296,23.12,0.1333333333269841,0,1,ALE,0,0,-0.0343809176052442,0.2927859694894097,0,0,116.96611253709256,0,0.03572073151755606,30.31738584404976,MEDIUM
ALE-0039,2017-03-06,Tech Failure,E-Banking,174.97,3,1.87,2.36,2.56,3.7,21,0.0,3,1,2017,0,58.32333331389222,0.792372881020181,13.2396,0.17619047618208616,4,1,ALE,0,0,-0.07852679608965873,0.829470860282411,0,0,186.57906784124592,0,0.02941714125356223,34.668646881395624,MEDIUM
ALE-1104,2014-03-20,Tech Failure,E-Banking,159.88,5,2.27,1.94,1.68,3.5,20,,3,1,2014,3,31.9759999936048,1.1701030921803592,22.019,0.17499999999125,4,1,ALE,0,0,-0.08122656332939565,0.6320409479941032,0,0,141.00961466463153,0,0.013478655084566605,26.439502466221366,LOW
ALE-0023,2018-01-06,Phishing,E-Banking,273.27,4,1.75,2.31,1.84,2.5,22,,1,1,2018,5,68.31749998292062,0.7575757572478027,16.17,0.11363636363119835,2,1,ALE,0,0,-0.07403488025937943,2.1155782411929915,0,0,233.91232381668868,0,0.03080781716775431,42.93541876363734,MEDIUM
ALE-0738,2016-11-11,Tech Failure,Retail Banking,11.86,4,0.95,1.59,1.17,3.5,20,,11,4,2016,4,2.9649999992587497,0.5974842763537834,6.042,0.17499999999125,4,4,ALE,0,0,-0.07708950613781718,1.3045777144920019,0,0,30.075388347734783,0,0.015513896946351257,9.421387768092277,LOW
ALE-1233,2017-02-10,Cyber-Fraud,E-Banking,26.74,1,2.1,2.86,2.13,2.7,24,0.0,2,1,2017,4,26.739999973259998,0.7342657340089981,6.006,0.1124999999953125,0,1,ALE,0,0,-0.07852173452864197,1.1098953357743067,0,0,59.62245811630949,0,0.007836613724658154,13.655480730451409,LOW
OLE-0624,2024-03-09,Data Breach,ATM Network,48.27,2,0.75,0.59,1.0,3.2,22,,3,1,2024,5,24.1349999879325,1.2711864385234128,0.885,0.1454545454479339,1,0,OLE,1,0,-0.06990627793010534,0.8282077273205447,0,0,52.52932302934516,0,0.000885559499499526,13.555956160444419,LOW
OLE-0346,2025-01-22,System Failure,Retail Banking,47.76,4,0.8,1.01,1.0,3.9,14,0.0,1,1,2025,2,11.939999997014999,0.7920792071365552,3.232,0.2785714285515306,3,4,OLE,1,0,-0.016774821241228866,0.8348803088491754,0,0,50.55883475763728,1,0.4193383199730442,35.754116416918194,MEDIUM
ALE-1070,2018-06-24,Data Breach,ATM Network,129.91,1,0.98,3.22,3.85,3.3,18,0.0,6,2,2018,6,129.90999987009,0.30434782599243854,3.1556,0.18333333332314813,1,0,ALE,0,0,-0.017259945367260165,0.2399286569881001,0,0,155.68354522657262,0,0.1908206135279193,44.45902671069975,MEDIUM
ALE-0930,2016-01-28,Data Breach,ATM Network,219.97,2,1.54,2.35,1.85,4.0,19,,1,1,2016,3,109.9849999450075,0.655319148657311,7.238,0.21052631577839334,1,0,ALE,0,0,-0.030750339472160215,1.4182280539851182,0,0,204.13942112725167,0,0.1470824059158146,48.66292961655802,MEDIUM
OLE-0263,2023-11-04,System Failure,Retail Banking,102.97,3,1.05,1.15,1.0,2.9,15,,11,4,2023,5,34.32333332189222,0.9130434774669187,3.6225,0.19333333332044444,3,4,OLE,1,0,-0.07456503305319462,0.11254064964192059,0,0,76.41224677905375,0,0.008590598943540119,16.94687099252213,LOW
ALE-0777,2019-12-28,Phishing,Retail Banking,66.2,3,1.05,3.48,3.44,3.5,19,0.0,12,4,2019,5,22.06666665931111,0.30172413784433216,10.962000000000002,0.1842105263060942,2,4,ALE,0,0,-0.046534813442573486,0.5936206943629994,0,0,77.48561417425171,0,0.048620658379796435,22.66941007340408,LOW
ALE-0464,2014-08-11,System Failure,ATM Network,240.27,2,2.13,3.04,2.51,4.0,21,0.0,8,3,2014,0,120.1349999399325,0.7006578945063625,12.9504,0.1904761904671202,3,0,ALE,0,0,-0.009969323959143295,1.6838229658110062,0,0,222.12354639518554,0,0.24417045362892167,58.00763414369419,HIGH
ALE-0581,2017-06-22,System Failure,Online Services,66.22,1,2.51,1.86,1.81,3.5,20,,6,2,2017,3,66.21999993377999,1.3494623648658801,4.6686,0.17499999999125,3,2,ALE,0,0,-0.09408500573817813,0.5933590244991315,0,0,125.48469745820326,0,0.08039130983790671,24.400272424912533,LOW
OLE-0151,2022-07-23,Tech Failure,E-Banking,74.32,1,1.02,1.19,1.0,2.7,14,,7,3,2022,5,74.31999992568,0.857142856422569,1.2138,0.19285714284336736,4,1,OLE,1,0,-0.0341252711921356,0.4873827296326443,0,0,70.38891652789135,0,0.12444191650521522,26.028107631732126,LOW
OLE-0473,2016-03-28,Tech Failure,Payments,79.11,1,0.37,0.83,1.0,3.6,22,0.0,3,1,2016,0,79.10999992088999,0.4457831319930324,0.3071,0.1636363636289256,4,3,OLE,1,0,-0.027969357767131386,0.42471279723628935,0,0,74.00031809741286,0,0.08405224631508594,26.10220072342958,LOW
ALE-0945,2014-04-07,Cyber-Fraud,Retail Banking,88.98,2,1.12,3.4,3.98,2.6,24,,4,2,2014,0,44.489999977755,0.32941176460899657,7.6160000000000005,0.10833333332881945,0,4,ALE,0,0,-0.014588850598614589,0.29557871941749553,0,0,127.89693717674194,0,0.05560373213578471,35.68798563616613,MEDIUM
